SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Nov 09 11:27:54 BRST 2020
User: Administrador
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4F02573
Integration Time (usec): 100000 (USB4F02573)
Spectra Averaged: 1 (USB4F02573)
Boxcar Smoothing: 0 (USB4F02573)
Correct for Electrical Dark: Yes (USB4F02573)
Strobe/Lamp Enabled: No (USB4F02573)
Correct for Detector Non-linearity: No (USB4F02573)
Correct for Stray Light: No (USB4F02573)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345,22	-119,13
345,44	-119,13
345,66	-119,13
345,88	-145,76
346,10	-92,51
346,32	122,53
346,54	104,09
346,75	93,85
346,97	59,04
347,19	48,80
347,41	93,85
347,63	11,94
347,85	100,00
348,07	65,18
348,29	122,53
348,51	42,65
348,73	9,89
348,95	13,98
349,16	42,65
349,38	13,98
349,60	89,76
349,82	126,62
350,04	75,42
350,26	71,33
350,48	73,37
350,70	67,23
350,92	73,37
351,14	147,10
351,35	153,24
351,57	110,24
351,79	97,95
352,01	18,08
352,23	83,61
352,45	34,46
352,67	48,80
352,89	44,70
353,10	85,66
353,32	134,81
353,54	93,85
353,76	136,86
353,98	91,81
354,20	93,85
354,42	132,77
354,64	40,61
354,85	181,92
355,07	20,13
355,29	75,42
355,51	155,29
355,73	93,85
355,95	-45,41
356,17	108,19
356,38	54,94
356,60	73,37
356,82	138,91
357,04	-2,40
357,26	112,29
357,48	132,77
357,69	87,71
357,91	59,04
358,13	145,05
358,35	108,19
358,57	61,09
358,79	188,06
359,01	71,33
359,22	134,81
359,44	143,01
359,66	112,29
359,88	-61,79
360,10	147,10
360,32	42,65
360,53	83,61
360,75	140,96
360,97	153,24
361,19	93,85
361,41	175,77
361,62	65,18
361,84	73,37
362,06	-10,59
362,28	13,98
362,50	171,68
362,72	102,05
362,93	13,98
363,15	18,08
363,37	65,18
363,59	56,99
363,81	1,70
364,02	147,10
364,24	-18,78
364,46	112,29
364,68	30,37
364,90	169,63
365,11	77,47
365,33	167,58
365,55	28,32
365,77	73,37
365,99	42,65
366,20	212,64
366,42	93,85
366,64	85,66
366,86	13,98
367,07	75,42
367,29	16,03
367,51	24,22
367,73	48,80
367,95	130,72
368,16	97,95
368,38	128,67
368,60	169,63
368,82	116,38
369,03	118,43
369,25	87,71
369,47	42,65
369,69	81,57
369,91	63,13
370,12	-29,02
370,34	48,80
370,56	36,51
370,78	112,29
370,99	155,29
371,21	73,37
371,43	63,13
371,65	71,33
371,86	112,29
372,08	161,44
372,30	38,56
372,52	126,62
372,73	18,08
372,95	50,85
373,17	44,70
373,39	30,37
373,60	102,05
373,82	97,95
374,04	67,23
374,26	22,17
374,47	132,77
374,69	118,43
374,91	159,39
375,12	136,86
375,34	56,99
375,56	126,62
375,78	110,24
375,99	73,37
376,21	102,05
376,43	93,85
376,65	149,15
376,86	38,56
377,08	28,32
377,30	175,77
377,51	24,22
377,73	110,24
377,95	9,89
378,17	122,53
378,38	67,23
378,60	140,96
378,82	161,44
379,03	134,81
379,25	106,14
379,47	147,10
379,68	16,03
379,90	61,09
380,12	93,85
380,34	61,09
380,55	-0,35
380,77	108,19
380,99	77,47
381,20	149,15
381,42	71,33
381,64	-6,50
381,85	59,04
382,07	151,20
382,29	89,76
382,50	65,18
382,72	122,53
382,94	28,32
383,15	116,38
383,37	89,76
383,59	114,33
383,80	40,61
384,02	102,05
384,24	83,61
384,45	161,44
384,67	181,92
384,89	22,17
385,10	52,89
385,32	89,76
385,54	237,21
385,75	59,04
385,97	110,24
386,19	134,81
386,40	112,29
386,62	79,52
386,84	89,76
387,05	83,61
387,27	18,08
387,49	81,57
387,70	132,77
387,92	132,77
388,14	30,37
388,35	36,51
388,57	83,61
388,79	26,27
389,00	52,89
389,22	124,57
389,43	38,56
389,65	120,48
389,87	110,24
390,08	61,09
390,30	220,83
390,52	71,33
390,73	145,05
390,95	1,70
391,17	102,05
391,38	106,14
391,60	179,87
391,81	138,91
392,03	28,32
392,25	48,80
392,46	44,70
392,68	136,86
