SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Nov 09 12:14:26 BRST 2020
User: Administrador
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4F02573
Integration Time (usec): 100000 (USB4F02573)
Spectra Averaged: 1 (USB4F02573)
Boxcar Smoothing: 0 (USB4F02573)
Correct for Electrical Dark: Yes (USB4F02573)
Strobe/Lamp Enabled: No (USB4F02573)
Correct for Detector Non-linearity: No (USB4F02573)
Correct for Stray Light: No (USB4F02573)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345,22	-114,82
345,44	-114,82
345,66	-114,82
345,88	-116,87
346,10	-211,08
346,32	57,21
346,54	30,58
346,75	49,01
346,97	71,54
347,19	79,73
347,41	46,97
347,63	87,93
347,85	77,69
348,07	57,21
348,29	143,22
348,51	1,91
348,73	30,58
348,95	34,68
349,16	87,93
349,38	46,97
349,60	122,74
349,82	100,21
350,04	20,34
350,26	110,45
350,48	98,17
350,70	139,13
350,92	100,21
351,14	135,03
351,35	63,35
351,57	49,01
351,79	46,97
352,01	14,20
352,23	32,63
352,45	61,30
352,67	-0,14
352,89	40,82
353,10	102,26
353,32	79,73
353,54	126,84
353,76	137,08
353,98	128,89
354,20	126,84
354,42	106,36
354,64	139,13
354,85	210,80
355,07	61,30
355,29	57,21
355,51	24,44
355,73	77,69
355,95	28,54
356,17	141,17
356,38	55,16
356,60	59,25
356,82	106,36
357,04	34,68
357,26	38,77
357,48	42,87
357,69	118,65
357,91	55,16
358,13	38,77
358,35	139,13
358,57	73,59
358,79	163,70
359,01	100,21
359,22	85,88
359,44	178,04
359,66	87,93
359,88	63,35
360,10	94,07
360,32	46,97
360,53	77,69
360,75	143,22
360,97	124,79
361,19	67,45
361,41	141,17
361,62	106,36
361,84	38,77
362,06	89,97
362,28	46,97
362,50	190,32
362,72	102,26
362,93	18,30
363,15	-16,52
363,37	102,26
363,59	81,78
363,81	44,92
364,02	186,23
364,24	-0,14
364,46	83,83
364,68	71,54
364,90	229,24
365,11	149,37
365,33	137,08
365,55	38,77
365,77	87,93
365,99	55,16
366,20	184,18
366,42	75,64
366,64	61,30
366,86	44,92
367,07	87,93
367,29	10,10
367,51	42,87
367,73	-53,38
367,95	155,51
368,16	175,99
368,38	167,80
368,60	126,84
368,82	1,91
369,03	120,69
369,25	118,65
369,47	44,92
369,69	-28,81
369,91	10,10
370,12	32,63
370,34	1,91
370,56	12,15
370,78	108,41
370,99	202,61
371,21	94,07
371,43	-8,33
371,65	102,26
371,86	128,89
372,08	167,80
372,30	28,54
372,52	57,21
372,73	61,30
372,95	87,93
373,17	83,83
373,39	-8,33
373,60	81,78
373,82	118,65
374,04	94,07
374,26	112,50
374,47	73,59
374,69	42,87
374,91	216,95
375,12	77,69
375,34	49,01
375,56	79,73
375,78	108,41
375,99	8,06
376,21	200,56
376,43	81,78
376,65	83,83
376,86	81,78
377,08	55,16
377,30	151,41
377,51	46,97
377,73	73,59
377,95	73,59
378,17	77,69
378,38	3,96
378,60	112,50
378,82	149,37
379,03	200,56
379,25	92,02
379,47	143,22
379,68	65,40
379,90	-32,90
380,12	175,99
380,34	55,16
380,55	94,07
380,77	112,50
380,99	40,82
381,20	137,08
381,42	67,45
381,64	36,73
381,85	79,73
382,07	89,97
382,29	104,31
382,50	94,07
382,72	69,49
382,94	79,73
383,15	89,97
383,37	63,35
383,59	57,21
383,80	51,06
384,02	128,89
384,24	102,26
384,45	155,51
384,67	69,49
384,89	6,01
385,10	34,68
385,32	106,36
385,54	182,13
385,75	63,35
385,97	69,49
386,19	208,76
386,40	173,94
386,62	46,97
386,84	110,45
387,05	32,63
387,27	16,25
387,49	28,54
387,70	61,30
387,92	139,13
388,14	-14,47
388,35	83,83
388,57	-0,14
388,79	94,07
389,00	-14,47
389,22	22,39
389,43	104,31
389,65	159,61
389,87	81,78
390,08	-4,23
390,30	120,69
390,52	171,89
390,73	141,17
390,95	8,06
391,17	96,12
391,38	14,20
391,60	221,04
391,81	171,89
392,03	89,97
392,25	71,54
392,46	-80,01
392,68	192,37
392,89	79,73
393,11	-8,33
393,33	79,73
393,54	26,49
393,76	137,08
393,98	65,40
394,19	32,63
394,41	-16,52
394,62	-0,14
394,84	71,54
395,06	6,01
395,27	42,87
395,49	59,25
395,70	169,84
395,92	10,10
396,13	30,58
396,35	98,17
396,57	38,77
396,78	8,06
397,00	24,44
397,21	65,40
397,43	85,88
397,65	85,88
397,86	175,99
398,08	3,96
398,29	157,56
398,51	-41,10
398,72	149,37
398,94	178,04
399,16	184,18
399,37	87,93
399,59	161,65
399,80	75,64
400,02	96,12
400,23	20,34
400,45	67,45
400,67	135,03
400,88	94,07
401,10	85,88
401,31	61,30
401,53	-26,76
401,74	81,78
401,96	77,69
402,17	36,73
402,39	3,96
402,61	69,49
402,82	6,01
403,04	104,31
403,25	49,01
403,47	141,17
403,68	49,01
403,90	178,04
404,11	53,11
404,33	34,68
404,54	171,89
404,76	28,54
404,97	69,49
405,19	126,84
405,41	126,84
405,62	151,41
405,84	71,54
406,05	96,12
406,27	-34,95
406,48	87,93
406,70	77,69
406,91	69,49
407,13	98,17
407,34	87,93
407,56	169,84
407,77	94,07
407,99	108,41
408,20	118,65
408,42	36,73
408,63	73,59
408,85	57,21
409,06	112,50
409,28	251,76
409,49	30,58
409,71	-49,29
409,92	36,73
410,14	77,69
410,35	241,52
410,57	198,52
410,78	-39,05
411,00	85,88
411,21	132,98
411,43	102,26
411,64	59,25
411,86	-6,28
412,07	124,79
412,29	85,88
412,50	26,49
412,72	114,55
412,93	210,80
413,15	126,84
413,36	40,82
413,58	135,03
413,79	89,97
414,01	169,84
414,22	110,45
414,43	141,17
414,65	89,97
414,86	79,73
415,08	69,49
415,29	175,99
415,51	12,15
415,72	16,25
415,94	94,07
416,15	118,65
416,37	194,42
416,58	53,11
416,80	63,35
417,01	46,97
417,22	87,93
417,44	83,83
417,65	98,17
417,87	46,97
418,08	186,23
418,30	12,15
418,51	137,08
418,73	114,55
418,94	106,36
419,15	18,30
419,37	126,84
419,58	79,73
419,80	92,02
420,01	77,69
420,23	14,20
420,44	67,45
420,65	46,97
420,87	139,13
421,08	114,55
421,30	159,61
421,51	108,41
421,73	6,01
421,94	24,44
422,15	32,63
422,37	53,11
422,58	1,91
422,80	36,73
423,01	61,30
423,22	12,15
423,44	8,06
423,65	63,35
423,87	75,64
424,08	147,32
424,29	116,60
424,51	-10,38
424,72	135,03
424,94	20,34
425,15	32,63
425,36	94,07
425,58	96,12
425,79	184,18
426,01	73,59
426,22	65,40
426,43	198,52
426,65	-16,52
426,86	46,97
427,08	102,26
427,29	18,30
427,50	87,93
427,72	79,73
427,93	77,69
428,14	110,45
428,36	55,16
428,57	126,84
428,79	83,83
429,00	137,08
429,21	6,01
429,43	24,44
429,64	145,27
429,85	71,54
430,07	153,46
430,28	16,25
430,49	65,40
430,71	77,69
430,92	28,54
431,14	100,21
431,35	40,82
431,56	122,74
431,78	79,73
431,99	126,84
432,20	77,69
432,42	-0,14
432,63	92,02
432,84	112,50
433,06	57,21
433,27	53,11
433,48	112,50
433,70	135,03
433,91	89,97
434,12	12,15
434,34	106,36
434,55	98,17
434,76	96,12
434,98	22,39
435,19	85,88
435,40	-16,52
435,62	57,21
435,83	108,41
436,04	30,58
436,26	155,51
436,47	94,07
436,68	-16,52
436,90	112,50
437,11	96,12
437,32	20,34
437,54	79,73
437,75	24,44
437,96	77,69
438,17	132,98
438,39	149,37
438,60	42,87
438,81	36,73
439,03	212,85
439,24	14,20
439,45	188,28
439,67	30,58
439,88	55,16
440,09	89,97
440,30	98,17
440,52	28,54
440,73	-43,14
440,94	51,06
441,16	143,22
441,37	137,08
441,58	85,88
441,80	75,64
442,01	71,54
442,22	114,55
442,43	55,16
442,65	186,23
442,86	110,45
443,07	81,78
443,28	-0,14
443,50	6,01
443,71	65,40
443,92	71,54
444,14	6,01
444,35	92,02
444,56	77,69
444,77	22,39
444,99	61,30
445,20	67,45
445,41	85,88
445,62	55,16
445,84	116,60
446,05	75,64
446,26	198,52
446,47	202,61
446,69	92,02
446,90	-2,18
447,11	128,89
447,32	-6,28
447,54	-4,23
447,75	44,92
447,96	106,36
448,17	38,77
448,39	83,83
448,60	-20,62
448,81	87,93
449,02	61,30
449,23	63,35
449,45	104,31
449,66	124,79
449,87	73,59
450,08	89,97
450,30	110,45
450,51	36,73
450,72	145,27
450,93	132,98
451,15	89,97
451,36	44,92
451,57	126,84
451,78	137,08
451,99	104,31
452,21	-53,38
452,42	57,21
452,63	38,77
452,84	69,49
453,05	12,15
453,27	55,16
453,48	180,08
453,69	6,01
453,90	178,04
454,11	42,87
454,33	26,49
454,54	94,07
454,75	46,97
454,96	104,31
455,17	135,03
455,39	114,55
455,60	83,83
455,81	128,89
456,02	89,97
456,23	137,08
456,45	126,84
456,66	12,15
456,87	36,73
457,08	94,07
457,29	198,52
457,50	63,35
457,72	124,79
457,93	106,36
458,14	85,88
458,35	67,45
458,56	139,13
458,77	18,30
458,99	94,07
459,20	94,07
459,41	-14,47
459,62	106,36
459,83	-4,23
460,04	57,21
460,26	87,93
460,47	65,40
460,68	77,69
460,89	65,40
461,10	75,64
461,31	122,74
461,52	55,16
461,74	139,13
461,95	69,49
462,16	28,54
462,37	85,88
462,58	96,12
462,79	94,07
463,00	59,25
463,22	120,69
463,43	32,63
463,64	100,21
463,85	1,91
464,06	108,41
464,27	34,68
464,48	114,55
464,70	137,08
464,91	57,21
465,12	116,60
465,33	145,27
465,54	163,70
465,75	55,16
465,96	102,26
466,17	83,83
466,38	124,79
466,60	49,01
466,81	81,78
467,02	159,61
467,23	116,60
467,44	112,50
467,65	30,58
467,86	161,65
468,07	67,45
468,28	188,28
468,50	36,73
468,71	198,52
468,92	51,06
469,13	40,82
469,34	85,88
469,55	98,17
469,76	12,15
469,97	130,93
470,18	65,40
470,39	149,37
470,60	46,97
470,82	169,84
471,03	6,01
471,24	65,40
471,45	163,70
471,66	98,17
471,87	112,50
472,08	89,97
472,29	79,73
472,50	53,11
472,71	32,63
472,92	98,17
473,13	20,34
473,34	137,08
473,55	44,92
473,77	116,60
473,98	108,41
474,19	128,89
474,40	-26,76
474,61	51,06
474,82	6,01
