SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Nov 09 11:12:56 BRST 2020
User: Administrador
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4F02573
Integration Time (usec): 100000 (USB4F02573)
Spectra Averaged: 1 (USB4F02573)
Boxcar Smoothing: 0 (USB4F02573)
Correct for Electrical Dark: Yes (USB4F02573)
Strobe/Lamp Enabled: No (USB4F02573)
Correct for Detector Non-linearity: No (USB4F02573)
Correct for Stray Light: No (USB4F02573)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345,22	-59,64
345,44	-59,64
345,66	-59,64
345,88	-86,26
346,10	-98,55
346,32	128,77
346,54	87,81
346,75	61,19
346,97	24,33
347,19	91,91
347,41	139,01
347,63	75,52
347,85	34,57
348,07	79,62
348,29	130,82
348,51	71,43
348,73	75,52
348,95	-18,68
349,16	9,99
349,38	-24,83
349,60	57,09
349,82	16,13
350,04	32,52
350,26	18,18
350,48	81,67
350,70	102,15
350,92	40,71
351,14	120,58
351,35	177,92
351,57	91,91
351,79	61,19
352,01	-20,73
352,23	87,81
352,45	83,72
352,67	36,61
352,89	79,62
353,10	91,91
353,32	28,42
353,54	53,00
353,76	63,24
353,98	120,58
354,20	69,38
354,42	114,44
354,64	141,06
354,85	79,62
355,07	50,95
355,29	104,20
355,51	124,68
355,73	104,20
355,95	44,81
356,17	75,52
356,38	28,42
356,60	63,24
356,82	124,68
357,04	-49,40
357,26	77,57
357,48	67,33
357,69	-22,78
357,91	53,00
358,13	53,00
358,35	55,04
358,57	120,58
358,79	96,00
359,01	61,19
359,22	128,77
359,44	124,68
359,66	59,14
359,88	38,66
360,10	73,48
360,32	91,91
360,53	104,20
360,75	104,20
360,97	71,43
361,19	-0,25
361,41	130,82
361,62	93,96
361,84	132,87
362,06	65,28
362,28	96,00
362,50	177,92
362,72	42,76
362,93	-12,54
363,15	-104,70
363,37	114,44
363,59	126,72
363,81	36,61
364,02	108,29
364,24	36,61
364,46	169,73
364,68	34,57
364,90	231,17
365,11	55,04
365,33	163,59
365,55	93,96
365,77	9,99
365,99	12,04
366,20	130,82
366,42	83,72
366,64	106,24
366,86	5,89
367,07	106,24
367,29	3,85
367,51	44,81
367,73	32,52
367,95	159,49
368,16	26,37
368,38	122,63
368,60	67,33
368,82	87,81
369,03	136,96
369,25	159,49
369,47	-0,25
369,69	57,09
369,91	65,28
370,12	-14,59
370,34	48,90
370,56	44,81
370,78	112,39
370,99	188,16
371,21	75,52
371,43	40,71
371,65	-20,73
371,86	104,20
372,08	83,72
372,30	73,48
372,52	83,72
372,73	128,77
372,95	57,09
373,17	50,95
373,39	42,76
373,60	69,38
373,82	40,71
374,04	93,96
374,26	71,43
374,47	69,38
374,69	53,00
374,91	139,01
375,12	141,06
375,34	100,10
375,56	91,91
375,78	89,86
375,99	48,90
376,21	151,30
376,43	46,85
376,65	65,28
376,86	59,14
377,08	30,47
377,30	139,01
377,51	20,23
377,73	-16,63
377,95	67,33
378,17	30,47
378,38	14,09
378,60	83,72
378,82	169,73
379,03	130,82
379,25	57,09
379,47	93,96
379,68	77,57
379,90	-30,97
380,12	46,85
380,34	40,71
380,55	85,76
